PortfolioId;Date;Security;ISIN;Bloomberg;SecurityCcy;Quantity;Price;ValueSecurityCcy;ValueAccountCcy;AccountCcy;AccruedInterest
0000743910T;02/03/2023;AMUNDI EURO LIQUIDIY - RAT SRI;FR0011408798;CLAMECE FP Equity;EUR;3.03500;9880.15500;29986.27;29986.27;EUR;0.00
0000743910T;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;400.00000;846.59000;338636.00;338636;EUR;0.00
0000743910T;02/03/2023;AMUNDI CASH INSTITUT SRI-IC;FR0007435920;CLAMEON FP Equity;EUR;9.42000;10828.94000;102008.61;102008.61;EUR;0.00
0000743910T;02/03/2023;BNP PARIBAS MOIS;FR0007009808;BNPCASH FP Equity;EUR;6.12300;22851.04000;139916.92;139916.92;EUR;0.00
0000743910T;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;1697.94530;376.59000;639429.22;639429.22;EUR;0.00
0000743910T;02/03/2023;OSTRUM SRI CASH PLUS RC;FR0000293714;VALCXTP FP Equity;EUR;1.27880;40947.37000;52363.50;52363.5;EUR;0.00
0000743910T;02/03/2023;;;;;0.00000;0.00000;0.00;372.44;CHF;0.00
0000743910T;02/03/2023;;;;;0.00000;0.00000;0.00;139984.84;EUR;0.00
0000743910T;02/03/2023;;;;;0.00000;0.00000;0.00;303.89;GBP;0.00
0000743910T;02/03/2023;;;;;0.00000;0.00000;0.00;537.78;SGD;0.00
0000743910T;02/03/2023;;;;;0.00000;0.00000;0.00;4992.5;USD;0.00
0000743910T;02/03/2023;;;;;0.00000;0.00000;0.00;252001;JPY;0.00
0000747682P;02/03/2023;;;;;0.00000;0.00000;0.00;225.78;CHF;0.00
0000747682P;02/03/2023;;;;;0.00000;0.00000;0.00;149584.75;EUR;0.00
0000747682P;02/03/2023;;;;;0.00000;0.00000;0.00;17.84;GBP;0.00
0000747682P;02/03/2023;;;;;0.00000;0.00000;0.00;0;JPY;0.00
0000747682P;02/03/2023;;;;;0.00000;0.00000;0.00;26017.9;USD;0.00
0000747682P;02/03/2023;OSTRUM SRI CASH PLUS RC;FR0000293714;VALCXTP FP Equity;EUR;14.92740;40947.37000;611237.77;611237.77;EUR;0.00
0000747682P;02/03/2023;COMGEST MONDE;FR0000284689;CGMONDE FP Equity;EUR;272.69930;2437.68000;664753.63;664753.63;EUR;0.00
0000747682P;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;939.16000;376.59000;353678.26;353678.26;EUR;0.00
0000747682P;02/03/2023;BNP PARIBAS MOIS;FR0007009808;BNPCASH FP Equity;EUR;26.39700;22851.04000;603198.90;603198.9;EUR;0.00
0000747682P;02/03/2023;AMUNDI CASH INSTITUT SRI-IC;FR0007435920;CLAMEON FP Equity;EUR;46.46000;10828.94000;503112.55;503112.55;EUR;0.00
0000747682P;02/03/2023;AVIVA MONÉTAIRE ISR I;FR0010815589;FINBACI FP Equity;EUR;327.04470;1019.59000;333451.51;333451.51;EUR;0.00
0000747682P;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;2240.00000;57.17000;128060.80;128060.8;EUR;0.00
0000747682P;02/03/2023;AMUNDI EURO LIQUIDIY - RAT SRI;FR0011408798;CLAMECE FP Equity;EUR;31.54000;9880.15500;311620.09;311620.09;EUR;0.00
0000747682P;02/03/2023;POLAR CAPITAL GLOBAL INSURANCE - PARTS I;IE00B55MWC15;PCFIIEA ID Equity;EUR;28216.44700;12.04140;339765.52;339765.52;EUR;0.00
0000747682P;02/03/2023;ISHARES CORE MSCI EUROPE - ACC - EUR;IE00B4K48X80;IMAE NA Equity;EUR;10000.00000;67.33500;673350.00;673350;EUR;0.00
0000747682P;02/03/2023;MORGAN STANLEY US ADV. ZH;LU0360484769;MORAMZH LX Equity;EUR;3422.79700;90.08000;308325.55;308325.55;EUR;0.00
0000747682P;02/03/2023;ROBECO BP US PREMIUM EQUITY IH  EUR;LU0320897043;RGUSIHE LX Equity;EUR;2481.16090;328.63000;815383.91;815383.91;EUR;0.00
0000747682P;02/03/2023;LUXALPHA SICAV AMERICAN SELECTION B;LU0185941027;;EUR;2718.78100;0.00000;0.00;0;EUR;0.00
0000747682P;02/03/2023;BGF WORLD GOLD FUND A2;LU0055631609;MIGGMFI LX Equity;USD;6763.01000;31.71000;214455.05;202359.79;EUR;0.00
0000747682P;02/03/2023;MORGAN STANLEY GLOBAL BRANDS I;LU0119620176;MORGBRI LX Equity;USD;3748.66300;210.97000;790855.43;746251.18;EUR;0.00
0000747682P;02/03/2023;ABERDEEN STANDARD CHINA A - PART I ACC E;LU1129205529;ABCAH2A LX Equity;EUR;17942.04700;19.00490;340986.81;340986.81;EUR;0.00
0000747682P;02/03/2023;FUNDSMITH EQUITY - PART T;LU0690375182;FSEQFTA LX Equity;EUR;6316.57000;51.19460;323374.27;323374.27;EUR;0.00
0000747682P;02/03/2023;ATROPOS B - USD;LU0670876076;SCOATRB LX Equity;USD;394.93000;1642.78000;648783.11;612191.74;EUR;0.00
0000747682P;02/03/2023;M&G (Lux) OPTIMAL INCOME C EUR;LU1670724704;MGOIECA LX Equity;EUR;69031.95100;9.77990;675125.58;675125.58;EUR;0.00
0000747682P;02/03/2023;AMUNDI MSCI EM Latin America UCITS ETF – EUR;LU1681045024;ALAT FP Equity;EUR;22500.00000;13.81410;310817.25;310817.25;EUR;0.00
0000747682P;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;599.17800;1243.26000;744934.04;744934.04;EUR;0.00
0000747682P;02/03/2023;AMUNDI FUNDS - MULTI-STRATEGY GROWTH I EUR CAPITALISATION;LU1883335835;AMGIECF LX Equity;EUR;443.11200;1498.34000;663932.43;663932.43;EUR;0.00
264660;02/03/2023;;;;;0.00000;0.00000;0.00;925908.96;EUR;0.00
264843;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
264843;02/03/2023;;;;;0.00000;0.00000;0.00;46741.64;EUR;0.00
264843;02/03/2023;BNP PARIBAS MOIS;FR0007009808;BNPCASH FP Equity;EUR;25.50000;22851.04000;582701.52;582701.52;EUR;0.00
264843;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;6210.00000;9.36500;58156.65;58156.65;EUR;0.00
264843;02/03/2023;PARETURN BEST SELECTION I;LU0228771431;PARBESI LX Equity;EUR;1103.43000;1242.08000;1370548.33;1370548.33;EUR;0.00
264843;02/03/2023;LISTED PRIVATE EQUITY;FR001400AZZ3;BX096675@NXED Corp;EUR;180000.00000;114.63000;206334.00;206334;EUR;0.00
264843;02/03/2023;PHOENIX MEMOIRE SCOR 04/2022-10/2024 - 9%;FR0014009GH7;BV515797@NXED Corp;EUR;180000.00000;97.47000;175446.00;175446;EUR;0.00
264843;02/03/2023;PHOENIX MEMOIRE LVMH 01/2023-07/2025 - 6%;FR1CIBFS2257;ZM159452@TRSP Corp;EUR;180000.00000;99.34100;178813.80;178813.8;EUR;0.00
264843;02/03/2023;VALEO ACT;FR0013176526;FR FP Equity;EUR;2440.00000;19.74500;48177.80;48177.8;EUR;0.00
264843;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;2100.00000;57.17000;120057.00;120057;EUR;0.00
264843;02/03/2023;ESSLING EXPANSION FF - A;FR0013348927;;EUR;50.00000;11768.88000;588444.00;588444;EUR;0.00
264843;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;500.00000;846.59000;423295.00;423295;EUR;0.00
264843;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;170000.00000;101.98000;173366.00;173366;EUR;0.00
264843;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;170000.00000;96.40300;163885.10;163885.1;EUR;0.00
264843;02/03/2023;H2O ADAGIO I - C SP;FR0013534914;TICKER PRICING SOURCE;EUR;7.24550;0.00000;0.00;0;EUR;0.00
264843;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;300000.00000;111.99000;335970.00;335970;EUR;0.00
264843;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;671.50400;1243.26000;834854.06;834854.06;EUR;0.00
264843;02/03/2023;ESSLING CO-INVEST 2 - A2;LU1697836242;;EUR;433932.98000;0.76000;329789.06;329789.06;EUR;0.00
264843;02/03/2023;FUNDSMITH EQUITY - PART I;LU0690374029;FSEQFIA LX Equity;EUR;2400.00000;51.91500;124596.00;124596;EUR;0.00
264843;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;3527.75720;96.60110;340785.23;340785.23;EUR;0.00
264843;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;5972.39438;164.96000;985206.18;985206.18;EUR;0.00
264843;02/03/2023;PHOENIX MEMOIRE BOUYGUES;XS2263583580;;EUR;170000.00000;97.16000;165172.00;165172;EUR;0.00
264844;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;557.73112;164.96000;92003.33;92003.33;EUR;0.00
264844;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;125000.00000;0.34000;42500.00;42500;EUR;0.00
264844;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;23.13000;1243.26000;28756.60;28756.6;EUR;0.00
264844;02/03/2023;H2O ADAGIO I - C SP;FR0013534914;TICKER PRICING SOURCE;EUR;0.41330;0.00000;0.00;0;EUR;0.00
264844;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;125.00000;846.59000;105823.75;105823.75;EUR;0.00
264844;02/03/2023;PARETURN BEST SELECTION R;LU0228771274;PARBESR LX Equity;EUR;134.12400;1129.70000;151519.88;151519.88;EUR;0.00
264844;02/03/2023;;;;;0.00000;0.00000;0.00;17830.46;EUR;0.00
264844;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
264845;02/03/2023;;;;;0.00000;0.00000;0.00;41522.02;EUR;0.00
264845;02/03/2023;;;;;0.00000;0.00000;0.00;802.52;USD;0.00
264845;02/03/2023;BNP PARIBAS MOIS;FR0007009808;BNPCASH FP Equity;EUR;17.50000;22851.04000;399893.20;399893.2;EUR;0.00
264845;02/03/2023;PARVEST MONEY MARKET I CAP;LU0102011102;PARSHTI LX Equity;USD;580.00000;104.71410;60734.18;57308.77;EUR;0.00
264845;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;250.00000;846.59000;211647.50;211647.5;EUR;0.00
264845;02/03/2023;ESSLING EXPANSION FF - A;FR0013348927;;EUR;25.00000;11768.88000;294222.00;294222;EUR;0.00
264845;02/03/2023;VALEO ACT;FR0013176526;FR FP Equity;EUR;640.00000;19.74500;12636.80;12636.8;EUR;0.00
264845;02/03/2023;SPAIN RECOVERY FIAR - A;LU1923735655;;EUR;1625.00000;68.83000;111848.75;111848.75;EUR;0.00
264845;02/03/2023;ESSLING CO-INVEST 2 - A1;LU1697836168;;EUR;270264.21000;0.73000;197292.87;197292.87;EUR;0.00
264845;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;350000.00000;0.34000;119000.00;119000;EUR;0.00
264845;02/03/2023;MASSENA OPPORTUNITY MILLESIME 1-A;LU1438278951;;EUR;250000.00000;0.15000;37500.00;37500;EUR;0.00
264845;02/03/2023;US PE FUND - A;LU1000753852;;USD;1400.00000;56.83000;79562.00;75074.7;EUR;0.00
264845;02/03/2023;POWERHOUSE - Part A;MAS_PE_30;;EUR;2500.00000;1.71000;4275.00;4275;EUR;0.00
264846;02/03/2023;;;;;0.00000;0.00000;0.00;401.84;EUR;0.00
264866;02/03/2023;;;;;0.00000;0.00000;0.00;22508.18;EUR;0.00
264866;02/03/2023;MF PRIVATE EQUITY III;FR0010377770;;EUR;1000.00000;1.27000;1270.00;1270;EUR;0.00
264866;02/03/2023;H2O ADAGIO I - C SP;FR0013534914;TICKER PRICING SOURCE;EUR;0.12100;0.00000;0.00;0;EUR;0.00
264878;02/03/2023;H2O ADAGIO I - C SP;FR0013534914;TICKER PRICING SOURCE;EUR;23.60650;0.00000;0.00;0;EUR;0.00
264878;02/03/2023;ACTIONS ENERGIE RENDEMENT;FR0013459849;ZQ707104@NXED Corp;EUR;1490000.00000;111.99000;1668651.00;1668651;EUR;0.00
264878;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;620000.00000;96.40300;597698.60;597698.6;EUR;0.00
264878;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;620000.00000;101.98000;632276.00;632276;EUR;0.00
264878;02/03/2023;VALEO ACT;FR0013176526;FR FP Equity;EUR;8320.00000;19.74500;164278.40;164278.4;EUR;0.00
264878;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;5378.92610;150.84000;811357.21;811357.21;EUR;0.00
264878;02/03/2023;ESSLING EXPANSION FF - A;FR0013348927;;EUR;150.00000;11768.88000;1765332.00;1765332;EUR;0.00
264878;02/03/2023;UNIBAIL-RODAMCO-WESTFIELD;FR0013326246;URW NA Equity;EUR;6160.00000;57.17000;352167.20;352167.2;EUR;0.00
264878;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;1500.00000;846.59000;1269885.00;1269885;EUR;0.00
264878;02/03/2023;PARVEST MONEY MARKET I CAP;LU0102011102;PARSHTI LX Equity;USD;668.00000;104.71410;69949.02;66003.9;EUR;0.00
264878;02/03/2023;PARETURN BEST SELECTION I;LU0228771431;PARBESI LX Equity;EUR;2658.52200;1242.08000;3302097.01;3302097.01;EUR;0.00
264878;02/03/2023;BGF WORLD GOLD FUND HED.;LU0326422689;MIWGDUA LX Equity;EUR;82900.00000;4.36000;361444.00;361444;EUR;0.00
264878;02/03/2023;PHOENIX MEMOIRE LVMH 01/2023-07/2025 - 6%;FR1CIBFS2257;ZM159452@TRSP Corp;EUR;620000.00000;99.34100;615914.20;615914.2;EUR;0.00
264878;02/03/2023;PHOENIX MEMOIRE SCOR 04/2022-10/2024 - 9%;FR0014009GH7;BV515797@NXED Corp;EUR;620000.00000;97.47000;604314.00;604314;EUR;0.00
264878;02/03/2023;BNP PARIBAS MOIS;FR0007009808;BNPCASH FP Equity;EUR;56.00000;22851.04000;1279658.24;1279658.24;EUR;0.00
264878;02/03/2023;MASSENA SPECIAL RECOVERY A;FR0010852384;;EUR;11723.23010;15.02000;176082.92;176082.92;EUR;0.00
264878;02/03/2023;MASSENA SPECIAL RECOVERY B;FR0010852392;;EUR;11841.65000;0.00000;0.00;0;EUR;0.00
264878;02/03/2023;CASINO GUICHARD PERRACHON SA;FR0000125585;CO FP Equity;EUR;16740.00000;9.36500;156770.10;156770.1;EUR;0.00
264878;02/03/2023;;;;;0.00000;0.00000;0.00;67191.71;EUR;0.00
264878;02/03/2023;;;;;0.00000;0.00000;0.00;0;CHF;0.00
264878;02/03/2023;;;;;0.00000;0.00000;0.00;6201.74;USD;0.00
264878;02/03/2023;POWERHOUSE - Part A;MAS_PE_30;;EUR;10000.00000;1.71000;17100.00;17100;EUR;0.00
264878;02/03/2023;PHOENIX MEMOIRE BOUYGUES;XS2263583580;;EUR;520000.00000;97.16000;505232.00;505232;EUR;0.00
264878;02/03/2023;FUNDSMITH EQUITY - PART I;LU0690374029;FSEQFIA LX Equity;EUR;7185.69000;51.91500;373045.10;373045.1;EUR;0.00
264878;02/03/2023;MASSENA OPPORTUNITY MILLESIME 1-A;LU1438278951;;EUR;1400000.00000;0.15000;210000.00;210000;EUR;0.00
264878;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;15138.79787;164.96000;2497296.10;2497296.1;EUR;0.00
264878;02/03/2023;REAL ESTATE OPP. FD I LP;LU1311586298;;EUR;1800000.00000;0.34000;612000.00;612000;EUR;0.00
264878;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;13039.61620;96.60110;1259641.27;1259641.27;EUR;0.00
264878;02/03/2023;MIMAR CLASS A - USD;LU1263017235;MIABRAU LX Equity;USD;6012.93150;114.65020;689383.80;650502.55;EUR;0.00
264878;02/03/2023;ENERGY - I - A;LU1297454875;;USD;458.82000;1387.31980;636530.07;600629.77;EUR;0.00
264878;02/03/2023;ESSLING CO-INVEST 2 - A2;LU1697836242;;EUR;1215012.31000;0.76000;923409.36;923409.36;EUR;0.00
264878;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;1525.89600;1243.26000;1897085.46;1897085.46;EUR;0.00
264878;02/03/2023;AMUNDI FUNDS - MULTI-STRATEGY GROWTH I EUR CAPITALISATION;LU1883335835;AMGIECF LX Equity;EUR;255.00000;1498.34000;382076.70;382076.7;EUR;0.00
264878;02/03/2023;ESSLING CO-INVEST 3 FF - A2;LU1985103511;;EUR;1203316.48000;1.31000;1576344.59;1576344.59;EUR;0.00
264884;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
264884;02/03/2023;;;;;0.00000;0.00000;0.00;8395.9;EUR;0.00
264885;02/03/2023;;;;;0.00000;0.00000;0.00;12447.56;EUR;0.00
264885;02/03/2023;H2O ADAGIO I - C SP;FR0013534914;TICKER PRICING SOURCE;EUR;0.34420;0.00000;0.00;0;EUR;0.00
290337;02/03/2023;;;;;0.00000;0.00000;0.00;3575.08;EUR;0.00
290337;02/03/2023;CENTIFOLIA;FR0007076930;DNCACEC FP Equity;EUR;173.00000;408.77000;70717.21;70717.21;EUR;0.00
290337;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;247.00000;376.59000;93017.73;93017.73;EUR;0.00
290337;02/03/2023;SEXTANT PEA;FR0010286005;AMSEPEA FP Equity;EUR;68.00000;1142.31000;77677.08;77677.08;EUR;0.00
311559;02/03/2023;;;;;0.00000;0.00000;0.00;114077.43;EUR;0.00
311559;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
311559;02/03/2023;ESSLING CO-INVEST 2 - A1;LU1697836168;;EUR;180176.13000;0.73000;131528.57;131528.57;EUR;0.00
311559;02/03/2023;MASSENA OPPORTUNITY MILLESIME 1-A;LU1438278951;;EUR;200000.00000;0.15000;30000.00;30000;EUR;0.00
311730;02/03/2023;;;;;0.00000;0.00000;0.00;264.52;EUR;0.00
313417;02/03/2023;;;;;0.00000;0.00000;0.00;369.66;EUR;0.00
315510;02/03/2023;;;;;0.00000;0.00000;0.00;299.53;EUR;0.00
315663;02/03/2023;;;;;0.00000;0.00000;0.00;381.58;EUR;0.00
315800;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
319712;02/03/2023;;;;;0.00000;0.00000;0.00;6302.99;EUR;0.00
319712;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
319712;02/03/2023;US PE FUND - A;LU1000753852;;USD;945.00000;56.83000;53704.35;50675.42;EUR;0.00
321916;02/03/2023;;;;;0.00000;0.00000;0.00;28667.88;EUR;0.00
321916;02/03/2023;SEXTANT PEA;FR0010286005;AMSEPEA FP Equity;EUR;37.81800;1142.31000;43199.88;43199.88;EUR;0.00
321916;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;142.64080;376.59000;53717.10;53717.1;EUR;0.00
321916;02/03/2023;ENGIE SA;FR0010208488;ENGI FP Equity;EUR;180.00000;13.76400;2477.52;2477.52;EUR;0.00
321916;02/03/2023;COMGEST RENAISSANCE EUROPE-C- EUR CAP;FR0000295230;RENSEUR FP Equity;EUR;112.59000;230.02000;25897.95;25897.95;EUR;0.00
322089;02/03/2023;VINCI SA;FR0000125486;DG FP Equity;EUR;25.00000;107.98000;2699.50;2699.5;EUR;0.00
322089;02/03/2023;NESTLE NOM.;CH0038863350;NESN SW Equity;CHF;75.00000;107.74000;8080.50;8091.5;EUR;0.00
322089;02/03/2023;;;;;0.00000;0.00000;0.00;801.08;EUR;0.00
322090;02/03/2023;;;;;0.00000;0.00000;0.00;2585.17;EUR;0.00
322090;02/03/2023;TOTALENERGIES;FR0000120271;TTE FP Equity;EUR;91.00000;59.12000;5379.92;5379.92;EUR;0.00
322090;02/03/2023;AIR LIQUIDE SA;FR0000120073;AI FP Equity;EUR;70.00000;149.56000;10469.20;10469.2;EUR;0.00
322090;02/03/2023;COMGEST RENAISSANCE EUROPE-C- EUR CAP;FR0000295230;RENSEUR FP Equity;EUR;284.88000;230.02000;65528.10;65528.1;EUR;0.00
322090;02/03/2023;ENGIE SA;FR0010208488;ENGI FP Equity;EUR;150.00000;13.76400;2064.60;2064.6;EUR;0.00
322090;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;184.20430;376.59000;69369.50;69369.5;EUR;0.00
322090;02/03/2023;SEXTANT PEA;FR0010286005;AMSEPEA FP Equity;EUR;56.69200;1142.31000;64759.84;64759.84;EUR;0.00
322092;02/03/2023;NESTLE NOM.;CH0038863350;NESN SW Equity;CHF;75.00000;107.74000;8080.50;8091.5;EUR;0.00
322092;02/03/2023;VINCI SA;FR0000125486;DG FP Equity;EUR;25.00000;107.98000;2699.50;2699.5;EUR;0.00
322092;02/03/2023;;;;;0.00000;0.00000;0.00;801.08;EUR;0.00
325439;02/03/2023;;;;;0.00000;0.00000;0.00;34415.21;EUR;0.00
325439;02/03/2023;UNION MONEPLUS RC FCP 3DEC;FR0013354230;UMONERC FP Equity;EUR;4234.00000;99.29990;420435.78;420435.78;EUR;0.00
325439;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;6777.90000;164.96000;1118082.38;1118082.38;EUR;0.00
333569;02/03/2023;;;;;0.00000;0.00000;0.00;170911.89;EUR;0.00
334830;02/03/2023;;;;;0.00000;0.00000;0.00;0;USD;0.00
334830;02/03/2023;;;;;0.00000;0.00000;0.00;92274.23;EUR;0.00
334830;02/03/2023;UNION MONEPLUS RC FCP 3DEC;FR0013354230;UMONERC FP Equity;EUR;3660.00000;99.29990;363437.63;363437.63;EUR;0.00
334830;02/03/2023;PHOENIX MEMOIRE BNP 03/2022 - 09/2024 9%;FR0014008NF9;BU934847@TRSP Corp;EUR;70000.00000;96.40300;67482.10;67482.1;EUR;0.00
334830;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;960.52250;150.84000;144885.21;144885.21;EUR;0.00
334830;02/03/2023;LISTED PRIVATE EQUITY;FR001400AZZ3;BX096675@NXED Corp;EUR;60000.00000;114.63000;68778.00;68778;EUR;0.00
334830;02/03/2023;NEUBERGER BERMAN HIGH YIELD BOND - I;IE00B12VW904;NBIHYBE ID Equity;EUR;1880.00000;16.54000;31095.20;31095.2;EUR;0.00
334830;02/03/2023;PARETURN BEST SELECTION R;LU0228771274;PARBESR LX Equity;EUR;40.00000;1129.70000;45188.00;45188;EUR;0.00
334830;02/03/2023;MORGAN GLOBAL BRANDS CL.A C.3D;LU0119620416;MSJD GR Equity;EUR;576.00000;169.04000;97367.04;97367.04;EUR;0.00
334830;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;703.39267;164.96000;116031.65;116031.65;EUR;0.00
334830;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;700.00000;96.60110;67620.77;67620.77;EUR;0.00
334830;02/03/2023;AMUNDI FUNDS - PIONEER US HIGH YIELD BOND I2 EUR;LU1883863778;APUI2E2 LX Equity;EUR;25.00000;1257.23000;31430.75;31430.75;EUR;0.00
334830;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;56.00000;1243.26000;69622.56;69622.56;EUR;0.00
335800;02/03/2023;;;;;0.00000;0.00000;0.00;-49.28;EUR;0.00
335800;02/03/2023;COMGEST MONDE;FR0000284689;CGMONDE FP Equity;EUR;17.80000;2437.68000;43390.70;43390.7;EUR;0.00
335800;02/03/2023;MONETA MULTI CAPS - C;FR0010298596;MONMLCP FP Equity;EUR;115.50000;376.59000;43496.15;43496.15;EUR;0.00
339125;02/03/2023;;;;;0.00000;0.00000;0.00;33824.79;EUR;0.00
339125;02/03/2023;PHOENIX MEMOIRE LVMH 01/2023-07/2025 - 6%;FR1CIBFS2257;ZM159452@TRSP Corp;EUR;200000.00000;99.34100;198682.00;198682;EUR;0.00
339125;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;200000.00000;101.98000;203960.00;203960;EUR;0.00
339125;02/03/2023;UNION MONEPLUS RC FCP 3DEC;FR0013354230;UMONERC FP Equity;EUR;2017.00000;99.29990;200287.90;200287.9;EUR;0.00
387502;02/03/2023;UNION MONEPLUS RC FCP 3DEC;FR0013354230;UMONERC FP Equity;EUR;1797.00000;99.29990;178441.92;178441.92;EUR;0.00
387502;02/03/2023;;;;;0.00000;0.00000;0.00;23531.14;EUR;0.00
387502;02/03/2023;ESSLING CO-INVEST 3 FF - A1;LU1985103271;;EUR;218200.80000;1.30000;283661.04;283661.04;EUR;0.00
387505;02/03/2023;;;;;0.00000;0.00000;0.00;15182.65;EUR;0.00
387505;02/03/2023;MASSENA CREDIT II (INDIGO) - A1;FR0013352804;;EUR;250.00000;846.59000;211647.50;211647.5;EUR;0.00
387505;02/03/2023;ESSLING EXPANSION FF - A;FR0013348927;;EUR;13.00000;11768.88000;152995.44;152995.44;EUR;0.00
387506;02/03/2023;;;;;0.00000;0.00000;0.00;4706.71;EUR;0.00
387506;02/03/2023;MWM1/DEUS SERIE A1;LU1377518797;;EUR;2888.35765;164.96000;476463.48;476463.48;EUR;0.00
387507;02/03/2023;MIMAR CLASS A - EUR;LU1263017078;MIABRAE LX Equity;EUR;3332.65700;96.60110;321938.33;321938.33;EUR;0.00
387507;02/03/2023;MORGAN STANLEY GLOBAL BRANDS PART AHX EUR;LU0552899998;MSGBAHX LX Equity;EUR;3380.00000;57.91000;195735.80;195735.8;EUR;0.00
387507;02/03/2023;GLOBAL EQUITY FLEX (ATHYMIS GESTION);LU1815010902;PARGEBR LX Equity;EUR;171.00000;1243.26000;212597.46;212597.46;EUR;0.00
387507;02/03/2023;AMUNDI FUNDS MULTI-STRATEGY GROWTH A EUR AD;LU1883335249;AMGAEAD LX Equity;EUR;5200.00000;47.19000;245388.00;245388;EUR;0.00
387507;02/03/2023;M&G OPTIMAL INCOME A INC;LU1670724456;MGOIEAD LX Equity;EUR;33800.00000;8.51340;287752.92;287752.92;EUR;0.00
387507;02/03/2023;;;;;0.00000;0.00000;0.00;0;EUR;0.00
387507;02/03/2023;OCTRA II;FR0011656081;OCTRAII FP Equity;EUR;2798.14740;150.84000;422072.55;422072.55;EUR;0.00
387507;02/03/2023;DESCARTES EURO HIGH GRADE CLO FUND AD;FR0013515079;FCPDHAD FP Equity;EUR;434.00000;972.06000;421874.04;421874.04;EUR;0.00
387507;02/03/2023;PHOENIX MEMOIRE CREDIT AGRICOLE 10/2021-03/2024 - 6.6%;FR0014005PM6;;EUR;300000.00000;101.98000;305940.00;305940;EUR;0.00
387507;02/03/2023;ISHARES MSCI EUROPE FINANCIALS SECTOR;IE00BMW42306;ESIF GY Equity;EUR;11286.00000;7.32800;82703.81;82703.81;EUR;0.00
